FBM2_051, 100104 340360 231243 302310 124128 196212 234238 198202 239283 205217 161169 110114 118128
FBM2_052, 100100 336340 231247 310310 128132 192200 250270 206210 251259 213217 161201 114122 116128
FBM2_053, 104106 324324 223223 298322 128140 192260 238242 202274 247259 205213 157177 110114 128128
FBM2_054, 100106 316352 211239 306310 128128 192200 254294 198202 267267 201213 161205 110080 116116
FBM2_055, 100110 348356 227247 290310 128132 200244 250258 198274 247259 205217 185205 110110 116128
FBM2_056, 100104 340356 207231 214294 128128 200204 238262 206206 251251 217217 161205 114080 128130
FBM2_057, 100098 352364 219251 274318 128128 196200 238242 198282 219231 209213 161205 114118 116128
FBM2_058, 100106 320332 235243 314318 128132 192196 238242 198202 259263 213221 157161 114118 116116
FBM2_059, 104104 340348 227235 266310 132132 216232 238242 202202 239243 197209 169205 110110 116128
FBM2_060, 100104 270340 235239 286310 128136 196212 238242 202242 255263 213217 169177 114118 116116
FBM2_061, 104106 348352 207239 286318 128140 196196 238262 202210 247251 201205 157161 114122 116128
FBM2_062, 000000 270344 227247 190314 128128 192196 000000 230278 247251 213221 145157 110114 116118
FBM2_063, 104106 340348 223223 310326 128128 196212 250254 198202 267271 213217 161205 110080 116128
FBM2_064, 100104 336356 223227 286302 128132 204208 242242 242242 251267 213225 161205 110118 116116
FBM2_065, 100100 332340 211231 206298 124128 196216 222258 202274 267275 205213 157157 114080 116116
FBM2_066, 104104 336364 231235 190302 124136 200216 242258 202278 247255 205205 157161 114114 128128
FBM2_067, 104106 340352 231239 186310 128132 200244 242254 198278 251267 173217 157201 114114 128128
FBM2_068, 104106 332364 211231 302314 132136 192232 238250 242282 247267 197217 173205 110114 116128
FBM2_069, 104104 340344 231239 206282 128128 192204 250254 270274 243247 217221 161181 114122 128128
FBM2_070, 104104 332340 235239 210310 128128 188192 242270 198202 243275 209213 161181 110122 116116
FBM2_071, 000000 000000 000000 000000 000000 000000 000000 000000 000000 000000 000000 000000 000000
FBM2_072, 100104 340344 231235 294330 128136 208232 238238 202202 247271 197197 157157 114118 118128
FBM2_073, 104104 296336 219223 306306 128132 204228 258258 206286 251267 197201 157201 114114 116128
FBM2_074, 104104 352360 223223 298298 128132 196200 258270 202202 259263 209213 161169 114114 116128
FBM2_075, 104104 356364 231243 302314 128128 188216 258262 202306 219263 201213 157161 114114 116128
FBM2_076, 104106 348364 223227 274358 128132 192192 238250 242286 243263 189197 157197 110118 118128
FBM2_077, 104110 332364 227235 194302 128140 192196 250250 202202 255259 213229 157161 118080 116128
FBM2_078, 100104 340340 239247 190306 128132 208216 238238 206242 251275 189189 157205 114114 116128
FBM2_079, 104104 336340 231235 214310 128128 192216 242256 238266 235255 209213 181193 114114 118120
FBM2_080, 104104 336344 223239 286310 128128 192212 234238 206242 251267 181217 177193 114080 128128
FBM2_081, 100110 270364 211239 286310 128128 200212 238238 278282 235247 201217 177177 114080 116128
FBM2_082, 104106 352368 235239 214286 128128 192236 000000 202278 243259 209209 157189 110080 116132
FBM2_083, 100104 320356 211235 294298 128128 192200 238250 198202 247247 201213 161189 114080 116116
FBM2_084, 100100 324348 239247 286314 128128 196208 234258 198210 255295 213213 161161 080080 116128
FBM2_085, 100106 340348 235239 290314 128140 192208 238270 242266 239255 205217 161161 110114 128128
FBM2_086, 000000 356364 219227 302302 128128 196216 238250 202294 239267 205217 157173 110114 116130
FBM2_087, 104106 296344 239239 274314 128140 204212 242250 202242 259271 197209 177185 110114 128128
FBM2_088, 100104 344348 235239 298302 124128 200208 242270 202290 263275 209221 157173 114118 116116
FBM2_089, 100100 324360 235239 290302 128128 192200 238242 202274 231267 197213 145161 118122 116116
FBM2_090, 100104 348360 235243 278290 128132 208216 270270 238266 255259 205217 169193 080080 116116
FBM2_091, 104106 332336 227231 306310 128128 200204 242294 202202 251259 197209 177205 110114 116128
FBM2_092, 100104 336356 223235 206278 128132 200200 242246 000000 247251 201209 177201 114114 128128
FBM2_093, 100104 348352 231235 318322 128132 200204 242258 250282 263263 205221 165169 114114 116116
FBM2_094, 106106 352352 235239 214286 128132 192208 230270 202206 239247 209213 157189 114114 116128
FBM2_095, 100110 340340 231235 290330 128128 184200 238270 202278 219263 205213 181201 110110 116128
Pop             
FBM3_001, 100100 340352 235243 278298 128136 204224 238238 270282 251267 217217 153161 080080 116128
FBM3_002, 104104 340356 223231 218302 128132 184188 250250 266282 239243 197213 157173 110114 116128
FBM3_003, 104096 320348 231239 290306 128128 176196 250274 202278 255271 213221 149181 114118 116116
FBM3_004, 104106 340348 239247 266326 128128 176196 246270 254262 247247 209217 157177 110114 128128
FBM3_005, 104104 320332 235243 290350 128128 192196 242258 202266 219243 205209 157161 114080 116116
FBM3_006, 104104 340340 219243 310310 128132 188192 234238 202242 255267 209209 157169 114114 116116
FBM3_007, 100106 344356 231235 206310 124128 192200 270282 206286 243271 201213 177197 110080 116116
FBM3_008, 104104 316336 223239 298326 128128 180200 234258 198298 215251 209213 185209 110114 128128
FBM3_009, 104104 344356 243243 290330 128128 204204 242270 202278 243247 201205 157185 118080 128128
FBM3_010, 100106 336356 227227 294314 128132 188192 242242 198222 247255 209209 157177 110114 000000
FBM3_011, 100104 296336 235239 278310 124128 208264 234274 202206 239267 213221 157177 110110 128128
FBM3_012, 100104 348360 223235 210322 128136 204204 238250 198298 235251 213217 161201 114114 116116
FBM3_013, 104098 320324 231243 302310 128128 188204 242242 198242 223255 197221 161205 114080 116128
FBM3_014, 104106 336356 207231 210298 124128 192192 000000 198278 259259 209217 157157 110114 128128
FBM3_015, 104104 332368 239243 310314 128128 184188 258290 282282 255271 197213 157161 110114 116128
FBM3_016, 100104 340352 223231 314314 128132 200204 238282 210242 227271 201213 169185 080080 116116
FBM3_017, 104106 324340 235235 202310 128128 188196 238242 202202 219239 201213 161161 114114 116128
FBM3_018, 106096 340340 223235 162214 128132 208216 242250 202274 243279 201213 157181 110080 116116
FBM3_019, 100100 270356 231235 302302 128140 204240 238242 202230 247251 201221 161177 110118 116128
FBM3_020, 100104 328360 231235 290302 128132 196204 238242 202206 263263 205209 157201 114114 116128
FBM3_021, 104104 316348 231243 286326 128128 200216 238258 202278 243251 181209 157177 114114 116128
FBM3_022, 104104 000000 219235 274302 128132 224224 250250 198202 255263 205209 161177 114114 128128
FBM3_023, 104096 344360 219231 310330 128132 204208 238254 206286 263287 197217 161161 114114 116128
FBM3_024, 100100 340340 231243 310318 124140 208260 262270 266266 255263 209213 157157 114118 116116
FBM3_025, 104106 278360 235239 310318 124132 232264 238266 202206 247271 197221 193205 114080 116128
FBM3_026, 100104 348352 239243 290310 128132 196200 258294 202206 215239 201221 157205 080080 116128
FBM3_027, 104104 296344 235235 286330 128128 212256 250258 202246 239283 201217 169177 114080 116128
FBM3_028, 100106 344352 231231 286350 128128 196204 230290 198198 255271 209221 197201 110118 116116
FBM3_029, 100106 320344 243243 298326 128128 188204 250254 278278 255255 209221 161205 114118 116128
FBM3_030, 000000 348352 223231 298326 128128 192212 000000 000000 000000 213217 000000 114080 116128
FBM3_031, 100110 340352 215243 302310 128128 204204 242274 198206 247267 197221 185205 114114 116116
FBM3_032, 100106 332352 231235 298314 128128 224268 258258 222230 259267 213233 157177 110114 128128
FBM3_033, 100104 336356 231243 206318 128132 208216 250286 202206 271287 197213 157177 114114 116116
FBM3_034, 104098 340356 231243 278310 128128 208252 238270 202202 243287 209217 161165 114118 128128
FBM3_035, 104104 324348 231235 314314 128128 196208 238238 206238 247255 217217 165177 110080 116116
FBM3_036, 104104 332340 239243 294310 132132 204216 258270 202202 231243 205213 161177 114118 116128
FBM3_037, 100104 336356 231243 206318 128132 192240 242250 202202 271287 197213 157177 110114 116116
FBM3_038, 100098 340340 207235 310310 128128 208208 238238 202202 231275 213221 000000 110122 116130
FBM3_039, 100104 344352 231235 310314 128132 196212 242258 198202 227255 201205 157185 114080 116128
FBM3_040, 104106 348348 219235 194302 128128 180196 258258 202202 263267 217217 169185 110114 128128
FBM3_041, 100110 336352 223223 290310 128128 184212 250270 198246 259271 197229 161161 110080 116116
FBM3_042, 104104 336348 235239 278302 128132 196196 250278 198202 247263 173205 161161 114114 116128
FBM3_043, 104106 328336 231251 278310 128128 200232 238274 202274 247271 209221 157169 114114 116128
FBM3_044, 100100 320328 215235 274302 128132 176196 258274 198202 251263 205225 157161 110114 116116
FBM3_045, 104110 332348 239243 294310 128132 192236 230238 202282 251259 205205 161181 110114 116130
FBM3_046, 104104 296332 239251 302306 128128 208216 234238 230274 251295 213217 161177 114114 128128
FBM3_047, 100104 336336 231243 302314 124140 216232 238250 202270 239279 213217 185205 114114 128128
FBM3_048, 104106 332336 231243 234262 124140 176216 242258 278282 219251 213217 157185 110080 116132
FBM3_049, 100100 344352 211235 302350 128136 192200 230242 246286 235263 197217 161169 114114 116128
FBM3_050, 100100 364364 231239 318326 124132 196200 238258 206262 247255 209229 177177 110114 116118
FBM3_051, 104106 320336 231239 282310 124128 200204 238250 234282 243259 197225 161193 114080 116128
FBM3_052, 100100 324352 231235 302306 128132 200204 238242 230278 247251 197221 149201 110118 116132
FBM3_053, 104110 270360 239251 278282 128128 192196 250262 278282 227251 209217 169181 110114 116128
FBM3_054, 100104 332368 235239 262326 128132 188192 258274 202202 247271 213229 177205 118080 000000
FBM3_055, 104104 356356 231231 278306 128128 208224 238290 202266 247263 193217 189205 110122 118128
FBM3_056, 106106 356360 227235 286302 128132 204212 242250 198282 247291 197213 157161 110114 128128
FBM3_057, 100104 332352 231247 266286 128128 200208 250274 266278 263287 209213 169205 114080 116128
FBM3_058, 100104 348352 231239 266318 124128 196204 250254 206278 279283 209217 169205 114114 116130
FBM3_059, 104104 336360 223231 290298 124128 236256 246274 198202 263267 205217 157157 110114 116128
FBM3_060, 100104 364364 227231 210270 124132 200204 238258 198206 247255 205229 157177 114114 116116
FBM3_061, 100104 356368 207227 314314 132136 192192 242270 210274 251263 205209 157161 110114 116116
FBM3_062, 104104 270336 231235 294326 128132 204204 258282 202206 247267 209213 165205 114122 116118
FBM3_063, 104096 332336 231255 186314 128128 216216 242242 198202 243243 213217 181181 110118 116128
FBM3_064, 104104 352364 227239 294298 128128 192204 238250 202202 239255 201209 157205 114118 128128
FBM3_065, 104104 340364 223223 298310 124128 204204 242250 202234 227239 209225 157169 110110 116128
FBM3_066, 100104 336360 235239 190278 128128 196264 266282 206206 267267 213221 157161 110110 128128
FBM3_067, 100100 332348 227239 286314 128132 200212 238242 270278 259263 197213 157177 114114 128128
FBM3_068, 100100 270356 227235 294306 128132 000000 242270 202202 243259 201217 157201 114114 000000
FBM3_069, 100100 336344 231239 262278 128132 184200 238242 202206 219283 213225 157177 114114 116116
FBM3_070, 100100 328336 235239 314318 128128 192212 250258 202274 247255 205209 157161 114080 116128
FBM3_071, 100104 336364 219247 206274 124128 188208 238266 274282 215259 209221 161205 110110 116116
FBM3_072, 100104 348356 235243 306318 128128 192208 250270 202282 247263 181209 149205 110114 128128
FBM3_073, 100104 340348 243247 214270 128128 212260 242266 202202 243267 197209 157169 080080 116128
FBM3_074, 104106 348356 231239 314326 128128 192232 262270 202274 231247 209221 161205 110080 116128
FBM3_075, 104106 336348 231239 274294 128132 208260 258270 202254 239243 189217 169181 114114 116116
FBM3_076, 104098 300340 223235 290350 128136 200204 242274 242282 247255 189225 157161 114122 116128
FBM3_077, 100100 336352 207223 310314 128128 196208 238238 198270 219255 197201 149165 114114 128130
FBM3_078, 104106 328360 231239 298334 132140 212216 238270 198230 219247 205213 185197 110118 128128
FBM3_079, 104096 320340 223227 290302 124140 196212 238258 198246 247255 209213 161205 110114 116128
FBM3_080, 100104 352360 239243 186310 124128 196196 242262 202266 259263 205221 161205 114080 116128
FBM3_081, 104104 344352 239243 210298 128128 180196 242254 202206 231263 213213 157197 114080 128128
FBM3_082, 000000 348352 219231 194294 124128 200236 238238 202278 267275 213221 157181 114114 116128
FBM3_083, 104104 348356 223235 294318 128128 180208 234294 214246 243263 197221 161169 114118 000000
FBM3_084, 100100 340352 215239 278314 132132 196208 250274 198202 251267 209213 157161 114118 116116
FBM3_085, 104108 340368 235235 278306 124128 204208 250274 202278 263267 201213 177185 110114 116128
FBM3_086, 100100 356360 231239 294330 128128 212212 242250 202206 227255 197221 161173 110118 116116
FBM3_087, 100104 340344 235243 290314 128136 176204 242242 274282 255267 213217 157201 114118 128128
FBM3_088, 100104 348352 207243 210318 128132 192208 238274 194274 251295 000000 157205 110114 116116
FBM3_089, 104106 328340 227243 310310 128128 176212 238242 242278 235275 213213 157161 110114 116128
FBM3_090, 100104 336348 231239 290318 128128 196196 238258 282282 251263 197205 157161 114114 116118
FBM3_091, 104104 332360 247247 170302 128128 196204 242270 206206 235283 201213 157197 114114 116116
FBM3_092, 106108 332332 231243 186298 128132 176192 238238 286286 271283 217217 189201 114118 116128
FBM3_093, 100104 340364 223231 190326 128128 196204 238242 202202 247251 205213 161205 110118 128128
FBM3_094, 104104 336344 235239 258326 128128 192228 242258 206222 247275 201213 161177 110080 116116
FBM3_095, 106106 340356 211239 278318 128128 204208 250270 202202 243283 197217 197201 114114 116128
Pop             
FBM4_001, 100104 332348 227243 186314 128128 200208 238254 202270 247267 205205 161161 114118 116128
FBM4_002, 104104 324340 223235 186210 128128 196224 254258 198290 219247 000000 161161 114080 128128
FBM4_003, 100104 324340 219227 310310 132132 188216 246246 202294 219231 197213 157157 114080 118128
FBM4_004, 100100 336340 227231 286290 128128 200208 238238 206274 259259 177197 157165 114118 128128
FBM4_005, 100104 352364 223231 278310 128132 200204 242250 202282 247263 205217 161161 110114 128130
FBM4_006, 100106 270352 223223 000000 000000 200208 270274 000000 263263 209213 169205 110114 116128
FBM4_007, 104106 324344 207219 194322 128128 196200 238258 000000 255259 205221 161205 114114 116128
FBM4_008, 104106 352356 227239 278314 128128 196208 242250 000000 247251 213221 161177 114080 128128
FBM4_009, 100104 340360 219235 186314 132136 192244 238238 202266 251275 209233 161177 114118 116116
FBM4_010, 104106 340352 223235 314342 128128 236260 242270 270290 247255 213217 161193 114118 116128
